corrupt_found,axis,optimal,random,method,dataset,noise_rate,model
0.6,0.5714285714285714,1.0,0.5714285714285714,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.62,0.6190476190476191,1.0,0.6190476190476191,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.66,0.6666666666666666,1.0,0.6666666666666666,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.74,0.7142857142857143,1.0,0.7142857142857143,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.78,0.7619047619047619,1.0,0.7619047619047619,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.84,0.8095238095238095,1.0,0.8095238095238095,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.96,0.8571428571428571,1.0,0.8571428571428571,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.98,0.9047619047619048,1.0,0.9047619047619048,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,DataOob(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.0,0.0,0.0,0.0,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.02,0.047619047619047616,0.9523809523809523,0.047619047619047616,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.1,0.09523809523809523,1.0,0.09523809523809523,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.24,0.14285714285714285,1.0,0.14285714285714285,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.3,0.19047619047619047,1.0,0.19047619047619047,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.36,0.23809523809523808,1.0,0.23809523809523808,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.44,0.2857142857142857,1.0,0.2857142857142857,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.46,0.3333333333333333,1.0,0.3333333333333333,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.5,0.38095238095238093,1.0,0.38095238095238093,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.54,0.42857142857142855,1.0,0.42857142857142855,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.56,0.47619047619047616,1.0,0.47619047619047616,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.58,0.5238095238095238,1.0,0.5238095238095238,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.6,0.5714285714285714,1.0,0.5714285714285714,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.62,0.6190476190476191,1.0,0.6190476190476191,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.66,0.6666666666666666,1.0,0.6666666666666666,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.74,0.7142857142857143,1.0,0.7142857142857143,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.78,0.7619047619047619,1.0,0.7619047619047619,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.84,0.8095238095238095,1.0,0.8095238095238095,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.96,0.8571428571428571,1.0,0.8571428571428571,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.98,0.9047619047619048,1.0,0.9047619047619048,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,AME(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.0,0.0,0.0,0.0,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.02,0.047619047619047616,0.9523809523809523,0.047619047619047616,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.02,0.09523809523809523,1.0,0.09523809523809523,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.02,0.14285714285714285,1.0,0.14285714285714285,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.02,0.19047619047619047,1.0,0.19047619047619047,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.04,0.23809523809523808,1.0,0.23809523809523808,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.06,0.2857142857142857,1.0,0.2857142857142857,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.1,0.3333333333333333,1.0,0.3333333333333333,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.12,0.38095238095238093,1.0,0.38095238095238093,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.14,0.42857142857142855,1.0,0.42857142857142855,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.16,0.47619047619047616,1.0,0.47619047619047616,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.18,0.5238095238095238,1.0,0.5238095238095238,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.2,0.5714285714285714,1.0,0.5714285714285714,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.28,0.6190476190476191,1.0,0.6190476190476191,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.36,0.6666666666666666,1.0,0.6666666666666666,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.46,0.7142857142857143,1.0,0.7142857142857143,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.52,0.7619047619047619,1.0,0.7619047619047619,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.66,0.8095238095238095,1.0,0.8095238095238095,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.72,0.8571428571428571,1.0,0.8571428571428571,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.78,0.9047619047619048,1.0,0.9047619047619048,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,DVRL(rl_epochs=2000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.0,0.0,0.0,0.0,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.02,0.047619047619047616,0.9523809523809523,0.047619047619047616,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.1,0.09523809523809523,1.0,0.09523809523809523,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.24,0.14285714285714285,1.0,0.14285714285714285,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.3,0.19047619047619047,1.0,0.19047619047619047,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.36,0.23809523809523808,1.0,0.23809523809523808,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.44,0.2857142857142857,1.0,0.2857142857142857,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.46,0.3333333333333333,1.0,0.3333333333333333,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.5,0.38095238095238093,1.0,0.38095238095238093,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.54,0.42857142857142855,1.0,0.42857142857142855,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.56,0.47619047619047616,1.0,0.47619047619047616,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.58,0.5238095238095238,1.0,0.5238095238095238,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.6,0.5714285714285714,1.0,0.5714285714285714,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.62,0.6190476190476191,1.0,0.6190476190476191,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.66,0.6666666666666666,1.0,0.6666666666666666,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.74,0.7142857142857143,1.0,0.7142857142857143,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.78,0.7619047619047619,1.0,0.7619047619047619,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.84,0.8095238095238095,1.0,0.8095238095238095,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.96,0.8571428571428571,1.0,0.8571428571428571,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.98,0.9047619047619048,1.0,0.9047619047619048,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,KNNShapley(k_neighbors=100),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.0,0.0,0.0,0.0,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.48,0.047619047619047616,0.9523809523809523,0.047619047619047616,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.52,0.09523809523809523,1.0,0.09523809523809523,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.52,0.14285714285714285,1.0,0.14285714285714285,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.56,0.19047619047619047,1.0,0.19047619047619047,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.6,0.23809523809523808,1.0,0.23809523809523808,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.62,0.2857142857142857,1.0,0.2857142857142857,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.64,0.3333333333333333,1.0,0.3333333333333333,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.68,0.38095238095238093,1.0,0.38095238095238093,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.68,0.42857142857142855,1.0,0.42857142857142855,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.7,0.47619047619047616,1.0,0.47619047619047616,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.72,0.5238095238095238,1.0,0.5238095238095238,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.74,0.5714285714285714,1.0,0.5714285714285714,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.76,0.6190476190476191,1.0,0.6190476190476191,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.78,0.6666666666666666,1.0,0.6666666666666666,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.82,0.7142857142857143,1.0,0.7142857142857143,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.84,0.7619047619047619,1.0,0.7619047619047619,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.84,0.8095238095238095,1.0,0.8095238095238095,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.92,0.8571428571428571,1.0,0.8571428571428571,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.96,0.9047619047619048,1.0,0.9047619047619048,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,LavaEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.0,0.0,0.0,0.0,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.04,0.047619047619047616,0.9523809523809523,0.047619047619047616,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.12,0.09523809523809523,1.0,0.09523809523809523,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.16,0.14285714285714285,1.0,0.14285714285714285,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.26,0.19047619047619047,1.0,0.19047619047619047,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.28,0.23809523809523808,1.0,0.23809523809523808,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.3,0.2857142857142857,1.0,0.2857142857142857,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.3,0.3333333333333333,1.0,0.3333333333333333,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.34,0.38095238095238093,1.0,0.38095238095238093,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.36,0.42857142857142855,1.0,0.42857142857142855,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.36,0.47619047619047616,1.0,0.47619047619047616,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.42,0.5238095238095238,1.0,0.5238095238095238,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.48,0.5714285714285714,1.0,0.5714285714285714,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.56,0.6190476190476191,1.0,0.6190476190476191,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.62,0.6666666666666666,1.0,0.6666666666666666,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.64,0.7142857142857143,1.0,0.7142857142857143,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.72,0.7619047619047619,1.0,0.7619047619047619,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.82,0.8095238095238095,1.0,0.8095238095238095,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.86,0.8571428571428571,1.0,0.8571428571428571,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.9,0.9047619047619048,1.0,0.9047619047619048,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,RandomEvaluator(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.0,0.0,0.0,0.0,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.06,0.047619047619047616,0.9523809523809523,0.047619047619047616,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.12,0.09523809523809523,1.0,0.09523809523809523,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.16,0.14285714285714285,1.0,0.14285714285714285,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.22,0.19047619047619047,1.0,0.19047619047619047,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.24,0.23809523809523808,1.0,0.23809523809523808,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.28,0.2857142857142857,1.0,0.2857142857142857,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.34,0.3333333333333333,1.0,0.3333333333333333,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.42,0.38095238095238093,1.0,0.38095238095238093,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.48,0.42857142857142855,1.0,0.42857142857142855,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.54,0.47619047619047616,1.0,0.47619047619047616,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.58,0.5238095238095238,1.0,0.5238095238095238,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.58,0.5714285714285714,1.0,0.5714285714285714,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.64,0.6190476190476191,1.0,0.6190476190476191,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.72,0.6666666666666666,1.0,0.6666666666666666,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.74,0.7142857142857143,1.0,0.7142857142857143,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.86,0.7619047619047619,1.0,0.7619047619047619,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.9,0.8095238095238095,1.0,0.8095238095238095,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.92,0.8571428571428571,1.0,0.8571428571428571,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.92,0.9047619047619048,1.0,0.9047619047619048,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,InfluenceSubsample(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.0,0.0,0.0,0.0,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.06,0.047619047619047616,0.9523809523809523,0.047619047619047616,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.12,0.09523809523809523,1.0,0.09523809523809523,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.16,0.14285714285714285,1.0,0.14285714285714285,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.22,0.19047619047619047,1.0,0.19047619047619047,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.24,0.23809523809523808,1.0,0.23809523809523808,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.28,0.2857142857142857,1.0,0.2857142857142857,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.34,0.3333333333333333,1.0,0.3333333333333333,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.42,0.38095238095238093,1.0,0.38095238095238093,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.48,0.42857142857142855,1.0,0.42857142857142855,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.54,0.47619047619047616,1.0,0.47619047619047616,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.58,0.5238095238095238,1.0,0.5238095238095238,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.58,0.5714285714285714,1.0,0.5714285714285714,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.64,0.6190476190476191,1.0,0.6190476190476191,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.72,0.6666666666666666,1.0,0.6666666666666666,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.74,0.7142857142857143,1.0,0.7142857142857143,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.86,0.7619047619047619,1.0,0.7619047619047619,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.9,0.8095238095238095,1.0,0.8095238095238095,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.92,0.8571428571428571,1.0,0.8571428571428571,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.92,0.9047619047619048,1.0,0.9047619047619048,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,LeaveOneOut(),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.0,0.0,0.0,0.0,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.06,0.047619047619047616,0.9523809523809523,0.047619047619047616,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.12,0.09523809523809523,1.0,0.09523809523809523,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.16,0.14285714285714285,1.0,0.14285714285714285,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.22,0.19047619047619047,1.0,0.19047619047619047,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.24,0.23809523809523808,1.0,0.23809523809523808,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.28,0.2857142857142857,1.0,0.2857142857142857,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.34,0.3333333333333333,1.0,0.3333333333333333,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.42,0.38095238095238093,1.0,0.38095238095238093,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.48,0.42857142857142855,1.0,0.42857142857142855,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.54,0.47619047619047616,1.0,0.47619047619047616,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.58,0.5238095238095238,1.0,0.5238095238095238,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.58,0.5714285714285714,1.0,0.5714285714285714,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.64,0.6190476190476191,1.0,0.6190476190476191,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.72,0.6666666666666666,1.0,0.6666666666666666,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.74,0.7142857142857143,1.0,0.7142857142857143,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.86,0.7619047619047619,1.0,0.7619047619047619,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.9,0.8095238095238095,1.0,0.8095238095238095,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.92,0.8571428571428571,1.0,0.8571428571428571,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
0.92,0.9047619047619048,1.0,0.9047619047619048,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
1.0,0.9523809523809523,1.0,0.9523809523809523,DataBanzhaf(num_models=1000),wave_energy,0.05,"regressionmlp (epochs=5, batch_size=32, lr=0.01)"
